Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,work_id
3.0048581479898033e-05,0.0015480734514719055,0.0864122514974071,0.2783193461199009,0.4833968612527131,3.0041045490904625e-05,3.0049630460686136e-05,0.15023332842107567,4974925
0.0010696671205201835,0.9925117385321668,0.0010697308614489205,0.0010701162625946729,0.0010700271724778047,0.0010695838107752681,0.0010694546115821246,0.0010696816284342249,5014864
0.9663089379313385,0.004813003690631067,0.004811822035604489,0.004819558799605434,0.004812032902572706,0.004811749011363409,0.004812398876898253,0.0048104967519862225,5081194
0.00568975592799667,0.005686866506411684,0.9601779519192893,0.005694538541505997,0.005686829197107256,0.005685861193870261,0.005687288929418349,0.005690907784400363,5027881
0.0011689829851096519,0.0011689762995411074,0.991816694737718,0.001169341266072609,0.0011691097117180963,0.0011689085977919097,0.0011690539731935238,0.0011689324288550599,5055991
0.002051298907020404,0.9856400405834269,0.0020515647217734683,0.0020517080730754014,0.0020509968845457893,0.0020509391516921357,0.0020519983528208474,0.002051453325644983,4931665
0.00015968126524751382,0.00015962168839256662,0.3738006088909786,0.6252413044018833,0.0001596939866510078,0.00015969610734153366,0.00015967800804308008,0.00015971565146235376,4929925
0.0019550109570108895,0.0019563470705082106,0.001956289348977834,0.42896040891581605,0.00195612885829647,0.00195497155583519,0.44888112835604727,0.11237971493750823,5103983
0.0011689829851096519,0.0011689762995411074,0.991816694737718,0.001169341266072609,0.0011691097117180963,0.0011689085977919097,0.0011690539731935238,0.0011689324288550599,5055997
0.0034766877823074684,0.003476974308449253,0.0034797595605448764,0.0034779162987695115,0.9756591656900918,0.0034772592051188767,0.0034750540416240133,0.003477183113093895,4914421
0.0014390050326743935,0.0014390564953003435,0.0014390827225221148,0.0014393319469393955,0.9899273301087802,0.001438765802047358,0.0014382797368891044,0.0014391481548470706,44022420
0.0016473572946323163,0.0016472167704228823,0.0016476080418496811,0.0016480476532821499,0.0016469174674792072,0.0016479918504407034,0.0016473504706490986,0.9884675104512439,5104001
0.9879951192327827,0.0017141248075315592,0.0017153188084006123,0.0017158183746750094,0.0017151559297092472,0.0017149618548193192,0.0017155227928539168,0.0017139781992275744,5084119
0.0014901568427019725,0.0014899218306499938,0.001490323376247805,0.0014903157303833672,0.9895682843783433,0.0014905902470761208,0.0014895478085862497,0.0014908597860113,4953406
0.0018968543515940268,0.001897106624007021,0.0018966194158426255,0.0018970692374070497,0.001896902879112313,0.00189649899318053,0.001895947999856643,0.9867230004989996,5019733
0.00043174621844705043,0.5789907507353017,0.0004317448228778571,0.4184190397534359,0.0004317329479096236,0.0004316259961752674,0.00043178798026118835,0.000431571545591377,4913338
0.013915353565968118,0.013894407262706356,0.013908428751692913,0.013903459183261099,0.013929002461136169,0.013919217318715265,0.013925844229498007,0.902604287227022,4940962
0.0001919016237475967,0.00019195893594638687,0.00019191739355542767,0.00019192043758292326,0.0001919163133763749,0.00019189196975961245,0.9986566017014344,0.0001918916245972067,4964830
0.9976512375938803,0.00033546626542799846,0.0003355305480172132,0.00033562661375799387,0.000335563032482222,0.0003354591773298207,0.0003355307892133223,0.00033558597989115444,5104625
0.0004119149641803854,0.0004117422703149459,0.22578793501718208,0.771740926058055,0.00041190337399388645,0.0004117906254892303,0.0004118655614553123,0.0004119221293293636,5050837
0.0008458698153286465,0.000845736181819515,0.9940802870260141,0.0008456877703215895,0.000845506482035584,0.0008456335604377984,0.0008455769903381388,0.0008457021737044335,4924441
0.06891043870631958,0.0008574481090232782,0.39753705213522544,0.529264664836527,0.0008581728572714215,0.0008573799256713446,0.0008574002653110864,0.0008574431646508921,5071402
0.9920370796886105,0.0011375634093012505,0.0011375780588483613,0.001137762152249366,0.0011375477167998714,0.0011374256591760545,0.0011376709802800864,0.0011373723347344105,4999717
0.0005640368444970746,0.03529018964958839,0.0005637450897245395,0.0005640257354600714,0.9613264540679438,0.0005638009869890985,0.000563874222828591,0.0005638734029684725,4920205
0.005962469691606731,0.005965038078595361,0.0059623809817643475,0.5862181262655208,0.005958546344736283,0.005960568329333755,0.3780099600935314,0.0059629102149111645,5009248
0.015633307852446283,0.015628443331550848,0.01563323272753678,0.015640676194448866,0.015631917872176347,0.015636144359811834,0.890561857859246,0.01563441980278304,4949797
0.002553816693670395,0.0025540455240901545,0.002555857155978345,0.0025553227608090313,0.0025571180310969706,0.002553594062084266,0.0025547414478853453,0.9821155043243855,5053423
0.0035768190793265065,0.0035761187973053434,0.003575307761952067,0.919859456321132,0.0035751137561613657,0.058686248048761436,0.003574780625536614,0.0035761556098248453,4960999
0.000504762574439785,0.0005044998550661807,0.0005047756600350678,0.0005047295959206238,0.000504952812939856,0.0005045622738227691,0.9964669736636123,0.000504743564163569,5029003
0.0013911330485347412,0.22466678009564792,0.0013907473952978336,0.3489005007691549,0.0013911759222048278,0.0013904307132447894,0.3771967952648398,0.04367243679107505,4929760
0.003297448184350613,0.0032925956746718255,0.9769399354917166,0.0032943824041739953,0.0032943138868989593,0.003292889381523385,0.003294310137083459,0.003294124839581235,4912300
0.08758897012769723,0.0005931466562765811,0.23642073262870267,0.6730235151155415,0.0005932375762613597,0.0005934022386359045,0.0005934933185384862,0.0005935023383462971,4946389
0.0011072769145954841,0.0011068754192744496,0.0011077892196996713,0.0011077405627842633,0.00110795259440972,0.001107530615668494,0.0011072212246181626,0.9922476134489497,4991977
0.013917153944885281,0.013897785437359624,0.3858255451779051,0.5307087132582884,0.01391001698330315,0.013932859809880224,0.013902316375991696,0.013905609012386628,4949884
0.0018679314667625067,0.001867478442753181,0.0018677630815483626,0.0018680602184499245,0.0018693016301571338,0.9869234410457173,0.001868107363180124,0.0018679167514313627,5004094
0.0012773990247084183,0.0012781931856200082,0.0012767130081044887,0.0012772338572517648,0.0012770854220289648,0.001276650674201888,0.0012777308161827949,0.9910589940119017,4916998
0.0002892468938364731,0.00028906837077427426,0.0002891254735022014,0.737349146724307,0.0002891795532358591,0.0002890228619619324,0.260916004168175,0.00028920595420734845,4909234
0.004634192751667707,0.9675543947368203,0.004638360920860737,0.004635886814903964,0.0046350917095478094,0.004633617872090443,0.004635774891158365,0.004632680302950835,5117699
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,4828631
0.003477316924109748,0.9756585008479187,0.0034776499718800246,0.003478988367920867,0.0034766579162564624,0.0034747201562816635,0.003476839706851051,0.003479326108781448,5104379
0.000596230023774799,0.0005960789284671924,0.0005963377654914674,0.9958263754977519,0.0005965123596277076,0.0005960489020511622,0.000596063939675735,0.0005963525831602447,4962094
0.0016468513651388445,0.0016463037148796958,0.0016475606683023047,0.0016478978515014407,0.0016468887187898918,0.9884700570815118,0.0016471373314731195,0.0016473032684030363,4968127
0.005216336624472126,0.005216781887578087,0.005215315456586959,0.005218858737909039,0.6665749133636416,0.3021220058978486,0.0052165903446894715,0.005219197687274177,4994137
0.07743576843773155,0.09306019866983015,0.0012518219841776475,0.527858374422128,0.29663719148460477,0.0012519882251687696,0.0012525525760299738,0.0012521042003291753,5055952
0.0006456482904246065,0.0006451657594864456,0.0006453087544588977,0.6889706326253002,0.0006450747367134507,0.0006451096366498361,0.0006450521571344201,0.3071580080398321,5025751
0.0001814785308944933,0.00018143989181490286,0.2617978298168804,0.7371133945642135,0.00018147395193279805,0.00018144288224557805,0.00018152177666411697,0.00018141858535429008,5020063
0.0013900000535499194,0.0013911346846542572,0.0013904944540826184,0.0013906252207973612,0.001390559331336517,0.0013902300757572508,0.990266293055675,0.0013906631241470664,5104028
5.2441912464518116e-05,5.243640475438778e-05,5.2437975089113084e-05,0.9996329072144521,5.246299463367466e-05,5.2437106457492886e-05,5.243601239880294e-05,5.244037974997034e-05,4946401
0.0004130813394455755,0.0004129308931603548,0.00041305156032590384,0.48963332649452135,0.5078884640514318,0.0004130725687968724,0.00041309371187520647,0.00041297938044296945,4946188
0.0006227881838776431,0.0006228053672347114,0.0006227699752160972,0.0006229750251677366,0.0006228908364237748,0.9956404520194082,0.0006226015569003699,0.0006227170357714363,5033800
0.010430378983134448,0.010424732808570472,0.010424969159881718,0.010429791426755606,0.010445093036359125,0.010421556942915702,0.010431724133237714,0.9269917535091451,4941829
0.004036782939103817,0.0040353921231593825,0.4443256813648736,0.004040946101130802,0.5314478198100459,0.004037759742905995,0.00403701798515963,0.004038599933620951,32472148
0.00036502799445474086,0.2684140376959366,0.00036499094193043533,0.6835621554778812,0.0003650058738488929,0.00036495259272960616,0.046198825024476205,0.0003650043987422816,4954498
0.0008125411854595873,0.0008122163255701292,0.0008127022959198899,0.0008128183539130188,0.0008127191177464249,0.0008124481222453269,0.994311412608881,0.0008131419902644658,5095934
0.0021226191837653264,0.002121159418211824,0.9851457110915635,0.002121887451624053,0.0021215503296779137,0.0021222003930225102,0.002121244277826153,0.0021236278543087365,5102135
0.987118935880154,0.0018398879848462706,0.0018400201021096163,0.0018405460147758379,0.0018397864311633667,0.0018402157776651632,0.0018402554026319374,0.0018403524066536044,5104580
0.00025385939814191223,0.00025383019670749814,0.0002538991982410073,0.0002539303254347121,0.9982228640886718,0.00025387354492661224,0.0002538907884737734,0.00025385245940267117,5094914
0.007818673546307907,0.00781830284384856,0.007819360584263283,0.9452667037444542,0.007817661524047618,0.007819034567663028,0.007820657547316645,0.00781960564209879,5083699
0.0005326825248146603,0.0005325519192933648,0.0005327333605388317,0.0005327801654890839,0.0005328386021052741,0.0005326966007376986,0.0005326921567605884,0.9962710246702604,5073769
0.0004456128983799966,0.0004454551060161765,0.33881474940966344,0.4918194387759575,0.0004456604603863737,0.00044547431918074386,0.0004455259857762962,0.1671380830446395,5049211
0.0028453933850736213,0.0028430734749713316,0.9800843183904588,0.0028445899506395166,0.002846280014108913,0.002843728347609065,0.0028441685703619072,0.002848447866776739,4910395
0.002406999458249693,0.0024080792119916495,0.002405537147546206,0.0024082602939143366,0.002406238388718271,0.0024062893572744616,0.9831521251713287,0.0024064709709767764,5114075
0.0007279651980823907,0.0007277549721215279,0.0007277256713223659,0.0007281725860814317,0.9949049414665947,0.0007276032774592831,0.0007279423390068987,0.0007278944893313774,5054179
0.0008758257660080561,0.0008755706019199926,0.3698814724632728,0.4298938136772214,0.000875758402865511,0.0008752949563530298,0.19584666533193298,0.0008755988004262487,5100902
0.00176267984457929,0.0017630445348269877,0.0017631640361188427,0.98765550967818,0.001763510243047456,0.0017637542144431331,0.0017635710932815015,0.0017647663555226405,4979770
0.9848885370548102,0.002158326939751585,0.002160823510401108,0.0021598562075107585,0.002158097736220385,0.002157444995780571,0.0021576224130353643,0.0021592911424900534,5104037
0.001815044710873029,0.0018140343387908603,0.9873006831338516,0.0018144468610644714,0.0018137281554424947,0.00181405679339082,0.0018138555232503262,0.0018141504833365145,5001502
